,date,volume,volume_weighted_average,open_price,close_price,highest_price,lowest_price,daily_return,cumulative_return,10_day_ma,100_day_ma,volatility,sharpe_ratio,beta
0,2023-07-01,149588,1.3248,1.3251,1.30768,1.3284,1.30475,0.0,0.0,0.0,0.0,0.0,0.0,-0.10233539264591897
1,2023-07-02,2182,1.3246,1.3236,1.325,1.3252,1.32239,0.013244830539581587,0.013244830539581587,0.013244830539581587,0.013244830539581587,0.0,0.0,-0.10233539264591897
2,2023-07-03,135235,1.3251,1.32494,1.32476,1.3274,1.3228,-0.00018113207547165722,0.013061299400465076,0.006531849232054965,0.006531849232054965,0.009493589209061222,-0.03143550692305731,-0.10233539264591897
3,2023-07-04,105110,1.3233,1.32477,1.32232,1.32563,1.32026,-0.0018418430508168049,0.011195399486112922,0.0037406184710977084,0.0037406184710977084,0.008272667376242316,-0.13412858007578296,-0.10233539264591897
4,2023-07-05,120465,1.3258,1.32232,1.32849,1.3288,1.3217,0.004666041502813245,0.01591367918756892,0.0039719742290265925,0.0039719742290265925,0.006770434670354384,0.13453199311228262,-0.10233539264591897
5,2023-07-06,140974,1.3324,1.32851,1.33647,1.3383,1.3273,0.006006819772824912,0.022016089563196006,0.004378943337786256,0.004378943337786256,0.005933566254502909,0.3490430201293278,-0.10233539264591897
6,2023-07-07,142033,1.3333,1.33644,1.3295,1.3387,1.32069,-0.005215231168675838,0.016686039398017938,0.002779914253375907,0.002779914253375907,0.006595993547146763,0.11754429787049377,-0.10233539264591897
7,2023-07-08,1,1.3291,1.3291,1.3291,1.3291,1.3291,-0.0003008649868371238,0.016380154166157013,0.0023398029333454745,0.0023398029333454745,0.006132848295297541,0.08658940294394003,-0.10233539264591897
8,2023-07-09,3951,1.3277,1.3271,1.32781,1.3281,1.32569,-0.0009705815965691533,0.015393674293405324,0.0019260048671061458,0.0019260048671061458,0.005797287349610956,0.04741174561111463,-0.10233539264591897
9,2023-07-10,148428,1.3285,1.32779,1.3273,1.33041,1.3267,-0.00038409109737091995,0.015003670622782517,0.0016693275377198053,0.0016693275377198053,0.00547726412545556,0.03004263926682612,-0.10233539264591897
10,2023-07-11,149828,1.3262,1.32734,1.32287,1.329,1.3222,-0.0033376026520002267,0.011615991679921889,0.001168634518747802,0.001168634518747802,0.005401294015041175,-0.04436700905962117,-0.10233539264591897
11,2023-07-12,155809,1.3198,1.32277,1.3183,1.32339,1.31113,-0.00345461005238612,0.008121252905909815,-0.0005013095404489687,0.0007483395577356273,0.0053103395117451895,-0.1071936866687306,-0.10233539264591897
12,2023-07-13,163279,1.3149,1.31831,1.31124,1.31943,1.3095,-0.0053553819312751605,0.002722378563563055,-0.001018734526029319,0.00023969610031806163,0.005361036664626357,-0.1902511702229262,-0.10233539264591897
13,2023-07-14,145901,1.3144,1.31126,1.3229,1.3231,1.309,0.008892346176138544,0.01163893307231123,5.468439666621583e-05,0.0009052845676888679,0.005666106133154732,-0.04533939787586481,-0.10233539264591897
14,2023-07-15,1,1.3225,1.3225,1.3225,1.3225,1.3225,-0.00030236601405997376,0.011333047840450305,-0.0004421563550211061,0.000819023811849665,0.005453378286909098,-0.04777143782368857,-0.10233539264591897
15,2023-07-16,2077,1.3224,1.31997,1.3227,1.32317,1.3194,0.00015122873345929655,0.011485990456380657,-0.0010277154589576677,0.0007745041399569737,0.005257834778898004,-0.04389831515680636,-0.10233539264591897
16,2023-07-17,130312,1.3206,1.32263,1.32013,1.3232,1.31326,-0.0019429953882210693,0.009520677841673653,-0.0007004918809121908,0.000604660419445846,0.005124781786092274,-0.06777354071379861,-0.10233539264591897
17,2023-07-18,148970,1.3194,1.32012,1.31663,1.32431,1.316,-0.0026512540431624654,0.006844182062889725,-0.0009355307865447249,0.00041313603929241593,0.005024491375468299,-0.09797597819396522,-0.10233539264591897
18,2023-07-19,159604,1.3171,1.31662,1.31629,1.3193,1.3154,-0.00025823503945676674,0.006584179615807928,-0.0008642961308334863,0.00037583764602857245,0.0048770405405288006,-0.0967421771104086,-0.10233539264591897
19,2023-07-20,163631,1.3155,1.3163,1.31739,1.31945,1.3117,0.0008356821065267361,0.0074253640034258606,-0.0007423188104437207,0.0004000399860547916,0.004740805387467897,-0.08294922972260739,-0.10233539264591897
20,2023-07-21,146837,1.3189,1.31737,1.3229,1.3229,1.3152,0.004182512391926352,0.011638933072311008,9.692693948937237e-06,0.0005891636063483696,0.004691234747233253,-0.03297537055730178,-0.10233539264591897
21,2023-07-22,1,1.3228,1.3228,1.3228,1.3228,1.3228,-7.559150351499344e-05,0.011562461764345722,0.0003475945488360499,0.0005575086011167809,0.0045747504967426,-0.03343486145786663,-0.10233539264591897
22,2023-07-23,2349,1.3221,1.3221,1.32251,1.3227,1.31982,-0.0002192319322648073,0.011340694971246679,0.0008612095487370852,0.0005222022132357996,0.004467569617879378,-0.03542980012411436,-0.10233539264591897
23,2023-07-24,164168,1.3191,1.32251,1.31747,1.32283,1.3148,-0.0038109352670302465,0.007486541049797957,-0.0004091185955797938,0.00033380493148510193,0.004457386480493662,-0.07387787731917088,-0.10233539264591897
24,2023-07-25,155792,1.3174,1.31746,1.31873,1.32095,1.3145,0.0009563785133628322,0.008450079530160304,-0.0002832441428375132,0.00035974549739667405,0.00436126188937054,-0.06230089719970046,-0.10233539264591897
25,2023-07-26,178295,1.3206,1.31864,1.32047,1.3238,1.317,0.001319451290256568,0.009780680288755672,-0.00016642188715778605,0.0003981337291110698,0.004273747940221013,-0.04798475587945722,-0.10233539264591897
26,2023-07-27,186294,1.319,1.32044,1.3225,1.32431,1.3137,0.0015373314047271158,0.011333047840450305,0.00018161079213703247,0.0004419490243270716,0.004193356517248219,-0.03251986637607434,-0.10233539264591897
27,2023-07-28,178776,1.3231,1.32268,1.3248,1.32528,1.21706,0.0017391304347826875,0.013091887923651235,0.0006206492399315477,0.0004899927802698721,0.004119495535598601,-0.016126968917466847,-0.10233539264591897
