name,date,closing_price,daily_return,cumulative_return,10_day_ma,100_day_ma,volatility,sharpe_ratio,beta
Amazon,2023-11-01 00:00:00.000,137,0.0293786159741527,0.0293786159741527,0.0119525487671288,0.0011556484104732,0.0229150711441677,0.0688460827876825,1.18242749213
Amazon,2023-11-02 00:00:00.000,138.07,0.00781021897810219,0.0371888349522549,0.0115407139719393,0.00123170793477551,0.0217289786233322,0.148605069713457,1.18242749213
Amazon,2023-11-03 00:00:00.000,138.6,0.00383863257767803,0.0410274675299329,0.0100451953829607,0.00139732943796302,0.0215522817132745,0.121516412112022,1.18242749213
Amazon,2023-11-04 00:00:00.000,138.6,0,0.0410274675299329,0.0194475981725791,0.00140640287757594,0.0214554782064996,0.136339920258087,1.18242749213
Amazon,2023-11-05 00:00:00.000,138.6,0,0.0410274675299329,0.025187697497303,0.000966540338697133,0.0213328972989425,0.107953436560688,1.18242749213
Amazon,2023-11-06 00:00:00.000,139.74,0.00822510822510836,0.0492525757550413,0.0151705195408426,0.00107328398408553,0.02134739601661,0.120827883179205,1.18242749213
Amazon,2023-11-07 00:00:00.000,142.71,0.0212537569772435,0.0705063327322848,0.0160395534603285,0.00136575460717478,0.0215902457564267,0.153675179920004,1.18242749213
Amazon,2023-11-08 00:00:00.000,142.08,-0.00441454698339283,0.066091785748892,0.0134827909048633,0.00114063545037939,0.0216418882754134,0.142624578713143,1.18242749213
Amazon,2023-11-09 00:00:00.000,140.6,-0.0104166666666667,0.0556751190822252,0.00731731317666538,0.00120541268175174,0.021761018855092,0.10943459437406,1.18242749213
Amazon,2023-11-10 00:00:00.000,143.56,0.0210526315789474,0.0767277506611727,0.00959096883264658,0.00189350439611293,0.0218371360884315,0.106862101143149,1.18242749213
Amazon,2023-11-11 00:00:00.000,143.56,0,0.0767277506611727,0.00676416209814571,0.00184105898241042,0.0218438116657599,0.0996133283328927,1.18242749213
Amazon,2023-11-12 00:00:00.000,143.56,0,0.0767277506611727,0.00658981928481963,0.000634308341088579,0.0214504520951362,0.137777596553911,1.18242749213
Amazon,2023-11-13 00:00:00.000,142.59,-0.0067567567567568,0.0699709939044159,0.00482392106241382,0.000525616207296735,0.02152476549316,0.127365247784662,1.18242749213
Amazon,2023-11-14 00:00:00.000,145.8,0.0225120976225541,0.09248309152697,0.00735080342814815,0.000844260865488871,0.0217942223462668,0.161860901119558,1.18242749213
Amazon,2023-11-15 00:00:00.000,143.2,-0.0178326474622772,0.0746504440646928,0.00420287206684498,0.000310644405169232,0.021901907978369,0.0921110894876345,1.18242749213
Amazon,2023-11-16 00:00:00.000,142.83,-0.00258379888268134,0.0720666451820114,0.00285175867837127,0.00050553863139407,0.0218293564238353,0.104533471823212,1.18242749213
Amazon,2023-11-17 00:00:00.000,145.18,0.0164531260939578,0.0885197712759692,0.00225167981796055,0.000960438605667564,0.0212823752004998,0.179616185174519,1.18242749213
Amazon,2023-11-18 00:00:00.000,145.18,0,0.0885197712759692,0.00320399793243961,0.000898819674368759,0.021293645019546,0.175531366734989,1.18242749213
Amazon,2023-11-19 00:00:00.000,145.18,0,0.0885197712759692,0.00547410869895733,0.000928392557723406,0.0205760980896456,0.22400769833858,1.18242749213
Amazon,2023-11-20 00:00:00.000,146.13,0.00654360104697616,0.0950633723229454,0.00305593694362879,0.00101096915315359,0.020554198163372,0.234682909321956,1.18242749213
Amazon,2023-11-21 00:00:00.000,143.9,-0.0152603845890644,0.0798029877338809,0.00043931958181547,0.000775152432251883,0.0208781346879134,0.210384897270846,1.18242749213
