name,date,closing_price,daily_return,cumulative_return,10_day_ma,100_day_ma,volatility,sharpe_ratio,beta
Amazon,2023-07-01 00:00:00.000,130.36,0,0,0,0,0,0,1.18242749213
Amazon,2023-07-02 00:00:00.000,130.36,0,0,0,0,0,0,1.18242749213
Amazon,2023-07-03 00:00:00.000,130.22,-0.00107394906413016,-0.00107394906413016,-0.00107394906413016,-0.00107394906413016,0.000759396665895385,-1.56868318161502,1.18242749213
Amazon,2023-07-04 00:00:00.000,130.22,0,-0.00107394906413016,-0.00107394906413016,-0.00107394906413016,0.000620044781271497,-0.878934527783692,1.18242749213
Amazon,2023-07-05 00:00:00.000,130.38,0.00122868990938407,0.000154740845253909,7.73704226269545E-05,7.73704226269545E-05,0.000941109151209505,-0.19231225148009,1.18242749213
Amazon,2023-07-06 00:00:00.000,128.36,-0.0154931737996624,-0.0153384329544085,-0.00511281098480284,-0.00511281098480284,0.00699371101013148,-0.702252581523453,1.18242749213
Amazon,2023-07-07 00:00:00.000,129.78,0.0110626363353068,-0.00427579661910171,-0.00106894915477543,-0.00106894915477543,0.00850924590985097,-0.304544659863931,1.18242749213
Amazon,2023-07-08 00:00:00.000,129.78,0,-0.00427579661910171,-0.00106894915477543,-0.00106894915477543,0.00777251166916833,-0.256302570637588,1.18242749213
Amazon,2023-07-09 00:00:00.000,129.78,0,-0.00427579661910171,-0.00106894915477543,-0.00106894915477543,0.00719918743399533,-0.222015635026708,1.18242749213
Amazon,2023-07-10 00:00:00.000,127.13,-0.0204191709046079,-0.0246949675237096,-0.00493899350474192,-0.00493899350474192,0.00944898000515522,-0.465939493900672,1.18242749213
Amazon,2023-07-11 00:00:00.000,128.78,0.0129788405569102,-0.0117161269667994,-0.00195268782779989,-0.00195268782779989,0.0102021211415548,-0.274093681097248,1.18242749213
Amazon,2023-07-12 00:00:00.000,130.8,0.0156856654760056,0.00396953850920623,0.000567076929886604,0.000567076929886604,0.0109319891630946,-0.104273251927122,1.18242749213
Amazon,2023-07-13 00:00:00.000,134.3,0.0267584097859328,0.030727948295139,0.00454312819418131,0.00384099353689238,0.0129117456757727,0.0927809827107962,1.18242749213
Amazon,2023-07-14 00:00:00.000,134.68,0.00282948622486967,0.0335574345200087,0.00432892294801736,0.00372860383555652,0.0123622801553815,0.103331881560629,1.18242749213
Amazon,2023-07-15 00:00:00.000,134.68,0,0.0335574345200087,0.00477181338210783,0.00372860383555652,0.0118973139116967,0.0946248383261214,1.18242749213
Amazon,2023-07-16 00:00:00.000,134.68,0,0.0335574345200087,0.0081493112457362,0.00372860383555652,0.0114812312858514,0.0871361357516217,1.18242749213
Amazon,2023-07-17 00:00:00.000,133.56,-0.00831600831600832,0.0252414262040004,0.00491953713718368,0.00252414262040004,0.0114013748518846,0.0320153928637089,1.18242749213
Amazon,2023-07-18 00:00:00.000,132.83,-0.00546570829589688,0.0197757179081035,0.0034359306467436,0.00179779253710032,0.0111707210670093,-0.00122242923852298,1.18242749213
Amazon,2023-07-19 00:00:00.000,135.36,0.0190469020552586,0.0388226199633621,0.00538730207280798,0.00323521833028018,0.0116281002732993,0.0946093839905042,1.18242749213
Amazon,2023-07-20 00:00:00.000,129.96,-0.0398936170212766,-0.00107099705791447,0.00295299630822439,-8.23843890703438E-05,0.0148581993476293,-0.0602495403036608,1.18242749213
Amazon,2023-07-21 00:00:00.000,130,0.000307787011388116,-0.000763210046526352,0.00136911461503413,-5.45150033233109E-05,0.014462138518401,-0.0563852923472171,1.18242749213
Amazon,2023-07-22 00:00:00.000,130,0,-0.000763210046526352,-0.000676106936533226,-5.45150033233109E-05,0.0140959514522129,-0.0539821178186741,1.18242749213
Amazon,2023-07-23 00:00:00.000,130,0,-0.000763210046526352,-0.00524852639027756,-5.45150033233109E-05,0.0137562422327064,-0.0518176030633046,1.18242749213
Amazon,2023-07-24 00:00:00.000,128.8,-0.00923076923076915,-0.00999397927729551,-0.00725856896621737,-0.000666265285153034,0.0135760638170164,-0.0807609028132664,1.18242749213
Amazon,2023-07-25 00:00:00.000,129.13,0.00256211180124222,-0.00743186747605329,-0.005855614570866,-0.000464491717253331,0.0132917346683283,-0.0692524086185222,1.18242749213
Amazon,2023-07-26 00:00:00.000,128.15,-0.00758925114225961,-0.0150211186183129,-0.0060723191422902,-0.000883595212841935,0.0130930763743252,-0.0908917964475731,1.18242749213
Amazon,2023-07-27 00:00:00.000,128.25,0.000780335544283917,-0.014240783074029,-0.00493527615975367,-0.000791154615223832,0.0128314018909004,-0.0851892207982156,1.18242749213
Amazon,2023-07-28 00:00:00.000,132.21,0.0308771929824563,0.0166364099084273,-0.000392413499959526,0.000875600521496174,0.0139602074030573,0.00283335413990333,1.18242749213
Amazon,2023-07-29 00:00:00.000,132.21,0,0.0166364099084273,-0.0031694585792764,0.000875600521496174,0.0136997408156174,0.00241128632478734,1.18242749213
Amazon,2023-07-30 00:00:00.000,132.21,0,0.0166364099084273,0.00295123449439029,0.000875600521496174,0.0134533308503442,0.00201376515591293,1.18242749213
Amazon,2023-07-31 00:00:00.000,133.68,0.011118674835489,0.0277550847439163,0.00475304913174044,0.00138775423719582,0.0133588014088253,0.0303419044671048,1.18242749213
Amazon,2023-08-01 00:00:00.000,131.69,-0.0148862956313586,0.0128687891125577,0.00194742845129773,0.000612799481550368,0.0136672644911839,-0.00726203641576592,1.18242749213
Amazon,2023-08-02 00:00:00.000,128.21,-0.026425696711975,-0.0135569075994173,-0.00159921219411137,-0.000616223072700786,0.0145205200473539,-0.0159047590982034,1.18242749213
Amazon,2023-08-03 00:00:00.000,128.91,0.00545979252788387,-0.00809711507153343,0.000237108025720259,-0.000352048481371019,0.0145600763605634,0.00263234511430598,1.18242749213
Amazon,2023-08-04 00:00:00.000,139.57,0.0826933519509736,0.0745962368794402,0.0102535130444367,0.00310817653664334,0.0210102486875191,0.0942770907595565,1.18242749213
Amazon,2023-08-05 00:00:00.000,139.57,0,0.0745962368794402,0.0128024793568219,0.00310817653664334,0.0207418926658604,0.168491029792092,1.18242749213
Amazon,2023-08-06 00:00:00.000,139.57,0,0.0745962368794402,0.0148061699922449,0.00310817653664334,0.0206918470916066,0.125425826269483,1.18242749213
Amazon,2023-08-07 00:00:00.000,142.22,0.0189868882997779,0.0935831251792181,0.0128244525451318,0.00374332500716872,0.0208980060998576,0.156026799721615,1.18242749213
Amazon,2023-08-08 00:00:00.000,139.94,-0.0160315004921952,0.0775516246870229,0.00870217353979938,0.00298275479565473,0.0211872631773991,0.131163468145304,1.18242749213
Amazon,2023-08-09 00:00:00.000,137.85,-0.0149349721309133,0.0626166525561096,0.00574753033096029,0.00231913527985591,0.0210035256664186,0.179721860950266,1.18242749213
Amazon,2023-08-10 00:00:00.000,138.56,0.00515052593398635,0.0677671784900959,0.00500151171827246,0.00242025637464628,0.0209225965476084,0.145718231508276,1.18242749213
Amazon,2023-08-11 00:00:00.000,138.41,-0.0010825635103926,0.0666846149797033,0.0067269782333932,0.00229946948205874,0.0207858611476592,0.0963237057192575,1.18242749213
Amazon,2023-08-12 00:00:00.000,138.41,0,0.0666846149797033,0.0114630746541601,0.00229946948205874,0.0202582517509653,0.0273532475351718,1.18242749213
Amazon,2023-08-13 00:00:00.000,138.41,0,0.0666846149797033,0.0124636216752061,0.00229946948205874,0.0202569833768117,0.0198471626050553,1.18242749213
Amazon,2023-08-14 00:00:00.000,140.57,0.0156058088288418,0.0822904238085451,0.00128236448818416,0.0027430141269515,0.0204273093244508,0.0454499991623482,1.18242749213
Amazon,2023-08-15 00:00:00.000,137.67,-0.0206302909582415,0.0616601328503036,-0.00184801486130523,0.00198903654355818,0.0208272210905409,0.0125846720783437,1.18242749213
