name,date,closing_price,daily_return,cumulative_return,10_day_ma,100_day_ma,volatility,sharpe_ratio,beta
Amazon,2024-04-14 00:00:00.000,186.13,0,0.0538853731970741,0.00569009222705478,0.0038926745815721,0.00802010983382748,0.185978979108998,1.18242749213
Amazon,2024-04-15 00:00:00.000,183.62,-0.0134851985171653,0.0404001746799088,-0.00125188530358389,0.00363330334129244,0.0085105313120403,0.133016486827108,1.18242749213
Amazon,2024-04-16 00:00:00.000,183.32,-0.00163380895327314,0.0387663657266356,-0.00130644582496807,0.00355584580754883,0.00852732498293756,0.126486250285177,1.18242749213
Amazon,2024-04-17 00:00:00.000,181.28,-0.0111280820423303,0.0276382836843053,-0.00253415035213835,0.00300136370937582,0.00884145354005825,0.0834812743412246,1.18242749213
Amazon,2024-04-18 00:00:00.000,179.22,-0.0113636363636364,0.016274647320669,-0.00403565531094999,0.00261035903605963,0.00903707660240202,0.0197144579957901,1.18242749213
Amazon,2024-04-19 00:00:00.000,174.63,-0.0256109809173084,-0.00933633359663943,-0.00756101950183255,0.00200444849144039,0.00993503590346147,-0.0999939319057601,1.18242749213
Amazon,2024-04-20 00:00:00.000,174.63,0,-0.00933633359663943,-0.00885660113353337,0.00189358770397614,0.00993503590346147,-0.100069384468509,1.18242749213
Amazon,2024-04-21 00:00:00.000,174.63,0,-0.00933633359663943,-0.0131112260154735,0.00197695588832345,0.00989701273630659,-0.111160535116581,1.18242749213
Amazon,2024-04-22 00:00:00.000,177.23,0.0148886216572182,0.00555228806057873,-0.00805551418941589,0.00216966731770994,0.0103010716540881,-0.0629883872126951,1.18242749213
Amazon,2024-04-23 00:00:00.000,179.54,0.0130339107374597,0.0185861987980385,-0.00504273919986223,0.00232943560329449,0.0105832281828601,-0.0219321561734052,1.18242749213
Amazon,2024-04-24 00:00:00.000,176.59,-0.0164308789127771,0.00215531988526141,-0.00646625666397659,0.00205754698711954,0.0109681833316964,-0.0867748448475255,1.18242749213
Amazon,2024-04-25 00:00:00.000,173.67,-0.0165354776601168,-0.0143801577748554,-0.00684754155684551,0.00195475027036212,0.011278516806711,-0.110974478332116,1.18242749213
Amazon,2024-04-26 00:00:00.000,179.62,0.0342603788794842,0.0198802211046288,-0.00236076807775085,0.00258848364279275,0.0128773619722621,-0.0489651205420223,1.18242749213
Amazon,2024-04-27 00:00:00.000,179.62,0,0.0198802211046288,-0.0011082946542395,0.00245303742123305,0.0128647485362701,-0.0585172650905982,1.18242749213
Amazon,2024-04-28 00:00:00.000,179.62,0,0.0198802211046288,0.000600928963993312,0.00231073990984788,0.0128647485362701,-0.0584517380032593,1.18242749213
Amazon,2024-04-29 00:00:00.000,180.96,0.00746019374234508,0.0273404148469739,0.00611279140726889,0.00238646717209049,0.0129378651746044,-0.0391396793787805,1.18242749213
Amazon,2024-04-30 00:00:00.000,175,-0.0329354553492485,-0.00559504050227455,0.000534470442052126,0.00187455525149137,0.0142818936214646,-0.115885610482302,1.18242749213
Amazon,2024-05-01 00:00:00.000,179,0.0228571428571429,0.0172621023548684,0.00332480449393847,0.00225806450295367,0.0149133404628689,-0.0757393963963923,1.18242749213
Amazon,2024-05-02 00:00:00.000,184.72,0.0319553072625698,0.0492174096174381,0.00545814019460743,0.00260507807229291,0.0160262788787063,-0.00388568704771299,1.18242749213
Amazon,2024-05-03 00:00:00.000,186.21,0.00806626245127773,0.0572836720687159,0.00483718415883468,0.00264302362253343,0.0160013849612316,-0.0188185271620917,1.18242749213
Amazon,2024-05-04 00:00:00.000,186.21,0,0.0572836720687159,0.00787547888335064,0.00259939543243099,0.0157824464263874,0.0273803572401247,1.18242749213
Amazon,2024-05-05 00:00:00.000,186.21,0,0.0572836720687159,0.0119439716405952,0.00250857107209,0.0149414558468742,-0.0601543550898076,1.18242749213
Amazon,2024-05-06 00:00:00.000,188.7,0.0133719993555661,0.070655671424282,0.00846257505327552,0.00266832737037641,0.0151300808080444,-0.0305705992238924,1.18242749213
Amazon,2024-05-07 00:00:00.000,188.76,0.0003179650238474,0.0709736364481294,0.00729905933478579,0.00263426414796295,0.0151296427704617,-0.0297401015143859,1.18242749213
Amazon,2024-05-08 00:00:00.000,188,-0.00402627675354938,0.06694735969458,0.00588339232374389,0.00238099971195032,0.0151549762949538,-0.0406130178867377,1.18242749213
Amazon,2024-05-09 00:00:00.000,189.5,0.00797872340425543,0.0749260830988354,0.00594820853148269,0.0026997440330458,0.0152110409691873,-0.0315865753929303,1.18242749213
Amazon,2024-05-10 00:00:00.000,187.48,-0.0106596306068603,0.0642664524919752,0.00873268662428121,0.0028916243296012,0.0153528620846514,-0.0600117759972107,1.18242749213
Amazon,2024-05-11 00:00:00.000,187.48,0,0.0642664524919752,0.00671490716244383,0.00254755027865688,0.0150416766958445,-0.121394835055123,1.18242749213
Amazon,2024-05-12 00:00:00.000,187.48,0,0.0642664524919752,0.00250817381242284,0.00141144656271729,0.0147624918269811,-0.0674314963921919,1.18242749213
Amazon,2024-05-13 00:00:00.000,186.57,-0.00485385107744829,0.0594126014145269,0.000354821557635165,0.00131930983271486,0.0147929824215172,-0.0782152259361909,1.18242749213
Amazon,2024-05-14 00:00:00.000,187.07,0.00267995926461917,0.062092560679146,0.000686984087204309,0.00133902938969898,0.0147999217122225,-0.0719559087381985,1.18242749213
Amazon,2024-05-15 00:00:00.000,185.99,-0.00577323996364987,0.0563193207154962,-0.000120543919152463,0.00138188931010695,0.0146185645738272,-0.0321104228219269,1.18242749213
Amazon,2024-05-16 00:00:00.000,183.63,-0.0126888542394753,0.0436304664760209,-0.00337815061853264,0.00129670459872174,0.0148130497265125,-0.0540826080907213,1.18242749213
Amazon,2024-05-17 00:00:00.000,184.7,0.00582693459674344,0.0494574010727643,-0.00268952942192063,0.00126291467613688,0.0146903736958728,0.00126932885073614,1.18242749213
Amazon,2024-05-18 00:00:00.000,184.7,0,0.0494574010727643,-0.00249856551740224,0.00134099002252423,0.0145132983333879,0.0433474566205766,1.18242749213
Amazon,2024-05-19 00:00:00.000,184.7,0,0.0494574010727643,-0.00424478033767852,0.000955882506532494,0.0136128696887158,0.12938194942205,1.18242749213
Amazon,2024-05-20 00:00:00.000,183.54,-0.00628045479155381,0.0431769462812105,-0.00351491770179411,0.000849465781560637,0.0136921100888206,0.114200226287362,1.18242749213
Amazon,2024-05-21 00:00:00.000,183.15,-0.00212487741091849,0.041052068870292,-0.00331634051738331,0.000806359358481229,0.0137069653002648,0.109142651190869,1.18242749213
Amazon,2024-05-22 00:00:00.000,183.13,-0.000109200109200125,0.0409428687610919,-0.00291544796636041,0.000980068867119144,0.0134802156021218,0.0607839169012618,1.18242749213
Amazon,2024-05-23 00:00:00.000,181.05,-0.0113580516572925,0.0295848171037993,-0.00372847303884094,0.00112660708676435,0.0134761732638792,-0.00828302163571677,1.18242749213
Amazon,2024-05-24 00:00:00.000,180.75,-0.00165700082850051,0.0279278162752988,-0.0042705930504809,0.000901495312801266,0.0131060312522356,0.037495758424562,1.18242749213
Amazon,2024-05-25 00:00:00.000,180.75,0,0.0279278162752988,-0.00405592920574248,0.00101624365527878,0.0126903802950671,0.0864044595841812,1.18242749213
Amazon,2024-05-26 00:00:00.000,180.75,0,0.0279278162752988,-0.00261710836678701,0.00105690239098772,0.0110704015813684,-0.00232884306331035,1.18242749213
Amazon,2024-05-27 00:00:00.000,180.75,0,0.0279278162752988,-0.00430591695949309,0.00105690239098772,0.0110704015813684,-0.00237810735607738,1.18242749213
Amazon,2024-05-28 00:00:00.000,182.15,0.0077455048409405,0.0356733211162393,-0.00229734665942083,0.00115526419172232,0.0111539346934907,0.020722575533581,1.18242749213
Amazon,2024-05-29 00:00:00.000,182.02,-0.000713697502058741,0.0349596236141806,-0.00207111106551196,0.00112817779036317,0.0110782971702241,-0.000696157706683424,1.18242749213
Amazon,2024-05-30 00:00:00.000,179.32,-0.0148335347763983,0.0201260888377823,-0.00329297963477545,0.00112095898834754,0.00960298703658427,0.0245510925224551,1.18242749213
Amazon,2024-05-31 00:00:00.000,176.44,-0.0160606736560339,0.00406541518174841,-0.00528380766979194,0.000757216083408297,0.00914640906388303,-0.0852348280701928,1.18242749213
Amazon,2024-06-01 00:00:00.000,176.44,0,0.00406541518174841,-0.00614624226322391,0.000245851849564076,0.00680454673957681,-0.15202987372752,1.18242749213
Amazon,2024-06-02 00:00:00.000,176.44,0,0.00406541518174841,-0.00510388038441019,0.000214469137955736,0.00656857697683175,-0.169184048242947,1.18242749213
Amazon,2024-06-03 00:00:00.000,178.34,0.0107685332124234,0.0148339483941718,-0.0026187735762254,0.000369675962580261,0.00695190704820146,-0.117865276892949,1.18242749213
Amazon,2024-06-04 00:00:00.000,179.34,0.00560726701805536,0.0204412154122272,-0.00124776681051194,0.000445583079326277,0.00706570931173917,-0.0917040185288186,1.18242749213
Amazon,2024-06-05 00:00:00.000,181.28,0.0108174417307907,0.0312586571430179,0.000475834409674152,0.000623890918736653,0.00689707068180004,-0.0691922171578485,1.18242749213
Amazon,2024-06-06 00:00:00.000,185,0.0205207413945279,0.0517793985375458,0.00298144778278087,0.00101999597721328,0.00796538746560145,0.0157494318981734,1.18242749213
Amazon,2024-06-07 00:00:00.000,184.3,-0.00378378378378375,0.047995614753762,0.00154028670469034,0.000996893268750474,0.00796195475006296,0.00853102543592473,1.18242749213
Amazon,2024-06-08 00:00:00.000,184.3,0,0.047995614753762,0.00186228444851163,0.000705817864025912,0.00779594553412089,-0.00919797499828315,1.18242749213
Amazon,2024-06-09 00:00:00.000,184.3,0,0.047995614753762,0.00464492098599661,0.000593072051814499,0.00757547959978594,0.0136841873801054,1.18242749213
Amazon,2024-06-10 00:00:00.000,187.06,0.0149755832881171,0.0629711980418791,0.00981763047668845,0.00080457956999542,0.00808848838841493,0.0751763458598352,1.18242749213
Amazon,2024-06-11 00:00:00.000,187.23,0.000908799315727515,0.0638799973576066,0.00854494031083689,0.000806090001092986,0.0080903572842615,0.0787022803911469,1.18242749213
Amazon,2024-06-12 00:00:00.000,186.89,-0.00181594829888376,0.0620640490587229,0.00724982923462181,0.000831816362272779,0.00804656916752245,0.0818952888227064,1.18242749213
Amazon,2024-06-13 00:00:00.000,183.83,-0.016373267697576,0.0456907813611469,0.00385710412087188,0.000876901991959539,0.00856987458047596,0.0119818828127992,1.18242749213
Amazon,2024-06-14 00:00:00.000,183.66,-0.000924767448185926,0.044766013912961,0.00304059981259172,0.000914272478740427,0.00851344299411431,0.0213334329260645,1.18242749213
Amazon,2024-06-15 00:00:00.000,183.66,0,0.044766013912961,0.00192962239570615,0.000647177805250364,0.00819015794810588,0.0496733043270091,1.18242749213
Amazon,2024-06-16 00:00:00.000,183.66,0,0.044766013912961,-0.0011688974374308,0.0007809198499914,0.0081169004352306,0.0362360853861176,1.18242749213
Amazon,2024-06-17 00:00:00.000,184.06,0.00217793749319406,0.046943951406155,-0.000175277224601163,0.000801464227097321,0.00812807941740597,0.044956181327139,1.18242749213
Amazon,2024-06-18 00:00:00.000,182.81,-0.0067912637183527,0.0401526876878023,-0.00112041815227995,0.000691424691656017,0.00821972081135347,0.0172271895552886,1.18242749213
Amazon,2024-06-19 00:00:00.000,182.81,0,0.0401526876878023,-0.00112041815227995,0.000985898040729455,0.00814203108523937,0.0323222424963221,1.18242749213
Amazon,2024-06-20 00:00:00.000,186.1,0.0179968273070401,0.0581495149948424,-0.000688811863862382,0.000957226395452735,0.00877382256024327,0.105702431609126,1.18242749213
Amazon,2024-06-21 00:00:00.000,189.08,0.0160128962923161,0.0741624112871585,0.00146891627565027,0.00109502869492561,0.00921351952456441,0.163770738754482,1.18242749213
Amazon,2024-06-22 00:00:00.000,189.08,0,0.0741624112871585,0.00201639370473927,0.000925814399201317,0.00891206050614171,0.19171630104118,1.18242749213
Amazon,2024-06-23 00:00:00.000,189.08,0,0.0741624112871585,0.00569432598520232,0.00130686880257977,0.00889703231675996,0.195789506923489,1.18242749213
Amazon,2024-06-24 00:00:00.000,185.57,-0.0185635709752486,0.0555988403119099,0.00216656527978978,0.00101029507455248,0.00962377846225731,0.131393742388921,1.18242749213
Amazon,2024-06-25 00:00:00.000,186.34,0.00414937759336098,0.0597482179052709,0.00249703399871831,0.00105645805277025,0.00963986901879223,0.145689301237954,1.18242749213
Amazon,2024-06-26 00:00:00.000,193.61,0.0390147043039606,0.0987629222092314,0.00771384404232435,0.00162514492123993,0.0118663968363448,0.255307352201206,1.18242749213
Amazon,2024-06-27 00:00:00.000,197.85,0.0218996952636743,0.120662617472906,0.0105312380095358,0.00182751590170001,0.0123590183570782,0.29125958993426,1.18242749213
Amazon,2024-06-28 00:00:00.000,193.25,-0.0232499368208239,0.0974126806520819,0.00817999899489708,0.00129749684953276,0.013235824919742,0.234911509971663,1.18242749213
Amazon,2024-06-29 00:00:00.000,193.25,0,0.0974126806520819,0.00817999899489708,0.00129749684953276,0.0128536813357513,0.28650379340525,1.18242749213
Amazon,2024-06-30 00:00:00.000,193.25,0,0.0974126806520819,0.00654386094287324,0.00125654101102205,0.0123762864619335,0.345147160630042,1.18242749213
JPMorgan,2024-03-01 00:00:00.000,185.29,-0.00413844996237778,-0.00413844996237778,0.00383001869638278,0.00285675340584441,0.00591084728603654,0.259749832066278,0.26302325387099
JPMorgan,2024-03-02 00:00:00.000,185.29,0,-0.00413844996237778,0.00344719784629881,0.00285675340584441,0.00582779676425232,0.276648515127683,0.26302325387099
JPMorgan,2024-03-03 00:00:00.000,185.29,0,-0.00413844996237778,0.00202246787614539,0.00287928610909667,0.00580021142836973,0.249452226365549,0.26302325387099
JPMorgan,2024-03-04 00:00:00.000,186.68,0.00750175400723196,0.00336330404485419,0.00243519352398861,0.00294827816727779,0.00587341654369403,0.291912778353457,0.26302325387099
JPMorgan,2024-03-05 00:00:00.000,188.55,0.0100171416327406,0.0133804456775948,0.00351832896809604,0.00305223204176989,0.00602538662423078,0.347235518227226,0.26302325387099
JPMorgan,2024-03-06 00:00:00.000,189.53,0.00519756032882523,0.01857800600642,0.00372823288818719,0.00316218934479955,0.00599826251029601,0.382247694048071,0.26302325387099
JPMorgan,2024-03-07 00:00:00.000,187.87,-0.00875850788793331,0.0098194981184867,0.00306143179417334,0.00299978857534442,0.00635453197104066,0.320026668310434,0.26302325387099
JPMorgan,2024-03-08 00:00:00.000,188.22,0.00186299036567839,0.0116824884841651,0.00323295087784128,0.00295247800104938,0.00635459004893613,0.320841314593506,0.26302325387099
JPMorgan,2024-03-09 00:00:00.000,188.22,0,0.0116824884841651,0.00297058654231971,0.00282632285194285,0.00627174916621955,0.338072867117467,0.26302325387099
JPMorgan,2024-03-10 00:00:00.000,188.22,0,0.0116824884841651,0.00194708141402751,0.00279536868612377,0.00628406826981779,0.332228338633567,0.26302325387099
JPMorgan,2024-03-11 00:00:00.000,188.29,0.000371905217298796,0.0120543937014639,0.00269880727730694,0.00275919758957414,0.00627943855403478,0.334150089793931,0.26302325387099
JPMorgan,2024-03-12 00:00:00.000,189.84,0.00823198258006275,0.0202863762815266,0.00348926089198634,0.00283967972178721,0.00634772718884203,0.37734740462006,0.26302325387099
JPMorgan,2024-03-13 00:00:00.000,191.38,0.00811209439528016,0.0283984706768068,0.00406711507989807,0.00285114709252056,0.00641663614071182,0.397297768894444,0.26302325387099
JPMorgan,2024-03-14 00:00:00.000,187.97,-0.0178179538091754,0.0105805168676314,0.000902151602847151,0.00259097998195217,0.00715601070837984,0.356084315858343,0.26302325387099
JPMorgan,2024-03-15 00:00:00.000,190.3,0.012395595041762,0.0229761119093934,0.00119945827897483,0.00292780232617493,0.00724910059123883,0.365662834615482,0.26302325387099
JPMorgan,2024-03-16 00:00:00.000,190.3,0,0.0229761119093934,0.000628300843281915,0.00292566772201619,0.00628850352379317,0.273518526381259,0.26302325387099
JPMorgan,2024-03-17 00:00:00.000,190.3,0,0.0229761119093934,0.00219276896515112,0.002802816218474,0.00617707747462324,0.293135860188618,0.26302325387099
JPMorgan,2024-03-18 00:00:00.000,192.66,0.0124014713610088,0.0353775832704022,0.00394918246437285,0.00294607972806407,0.00644397623928099,0.357174753857071,0.26302325387099
JPMorgan,2024-03-19 00:00:00.000,193.79,0.00586525485310907,0.0412428381235113,0.00422290709133517,0.00298900877402061,0.00645545332367444,0.387385173963806,0.26302325387099
JPMorgan,2024-03-20 00:00:00.000,196.33,0.013106971463956,0.0543498095874673,0.00533341513791277,0.00312795182040429,0.00670752491960951,0.452468226130266,0.26302325387099
JPMorgan,2024-03-21 00:00:00.000,199.06,0.0139051596801303,0.0682549692675976,0.00702507194576671,0.00320118645872912,0.00699131374021768,0.501067749476804,0.26302325387099
JPMorgan,2024-03-22 00:00:00.000,196.62,-0.0122576107706219,0.0559973584969756,0.00446387277693112,0.00297145590647063,0.00752585975019158,0.417470821940868,0.26302325387099
JPMorgan,2024-03-23 00:00:00.000,196.62,0,0.0559973584969756,0.00394269826002412,0.00274428393276436,0.00733723651166352,0.36364574870722,0.26302325387099
JPMorgan,2024-03-24 00:00:00.000,196.62,0,0.0559973584969756,0.0075694736048907,0.00267129677003401,0.00733280833759572,0.340854572653771,0.26302325387099
JPMorgan,2024-03-25 00:00:00.000,194.82,-0.00915471467805928,0.0468426438189163,0.00397775531825382,0.00249478913648038,0.00761438782602112,0.300821759349799,0.26302325387099
JPMorgan,2024-03-26 00:00:00.000,195.73,0.00467097833897956,0.0515136221578959,0.0040767871783575,0.00252679191887007,0.00762118107775029,0.321301745959245,0.26302325387099
JPMorgan,2024-03-27 00:00:00.000,199.52,0.0193634087773975,0.0708770309352934,0.0059876148782375,0.00272254543467241,0.00816838433479573,0.416685841405642,0.26302325387099
JPMorgan,2024-03-28 00:00:00.000,200.3,0.0039093825180434,0.0747864134533368,0.00492610377286683,0.00258363944120255,0.00815815333338426,0.430401965278819,0.26302325387099
JPMorgan,2024-03-29 00:00:00.000,200.3,0,0.0747864134533368,0.00479193933283222,0.00279054915477809,0.00816557127235717,0.406420380999337,0.26302325387099
JPMorgan,2024-03-30 00:00:00.000,200.3,0,0.0747864134533368,0.00340610064431159,0.00274640606932084,0.00809170335599827,0.358106205573029,0.26302325387099
JPMorgan,2024-03-31 00:00:00.000,200.3,0,0.0747864134533368,0.00130628883714785,0.00279784331539306,0.00800961329835371,0.381617708836205,0.26302325387099
JPMorgan,2024-04-01 00:00:00.000,198.94,-0.00678981527708444,0.0679965981762524,0.00239984793585535,0.00265257576096158,0.0081806200868523,0.354144416906996,0.26302325387099
JPMorgan,2024-04-02 00:00:00.000,198.86,-0.000402131295867969,0.0675944668803844,0.0019328513972348,0.00260698311832233,0.00818502411916718,0.352703163788133,0.26302325387099
JPMorgan,2024-04-03 00:00:00.000,198.3,-0.00281605149351305,0.0647784153868713,0.00125443669855653,0.00252723260932475,0.0081796446045779,0.29884039593851,0.26302325387099
JPMorgan,2024-04-04 00:00:00.000,195.65,-0.013363590519415,0.0514148248674563,0.000653168721219994,0.0022437389473536,0.00850160257705103,0.191216736391144,0.26302325387099
JPMorgan,2024-04-05 00:00:00.000,197.45,0.00920010222335788,0.0606149270908142,0.00130018641898832,0.00229082896714232,0.0085962791363621,0.198204796682987,0.26302325387099
JPMorgan,2024-04-06 00:00:00.000,197.45,0,0.0606149270908142,-0.00171035064074654,0.00224572389278277,0.00838547707047996,0.24429745749789,0.26302325387099
JPMorgan,2024-04-07 00:00:00.000,197.45,0,0.0606149270908142,-0.00283429727250453,0.00229754392329407,0.00839107259744842,0.234674381000599,0.26302325387099
JPMorgan,2024-04-08 00:00:00.000,198.48,0.00521651050898964,0.0658314375998038,-0.00149249597558883,0.00234111058875221,0.00841013487778409,0.255508394171247,0.26302325387099
JPMorgan,2024-04-09 00:00:00.000,197.15,-0.00670092704554603,0.0591305105542578,-0.00223655755701129,0.00220813944707135,0.00854758736723502,0.229541322978904,0.26302325387099
JPMorgan,2024-04-10 00:00:00.000,195.47,-0.00852143038295716,0.0506090801713006,-0.00302216666025452,0.00205263843504196,0.00874297301708821,0.195253900605184,0.26302325387099
JPMorgan,2024-04-11 00:00:00.000,195.43,-0.000204634982350238,0.0504044451889504,-0.00219901912341275,0.00188097399123671,0.0086469772850863,0.151400864112155,0.26302325387099
JPMorgan,2024-04-12 00:00:00.000,182.79,-0.0646778897815076,-0.0142734445925572,-0.0102334889341177,0.00100677903695173,0.0146867284809696,-0.0371913599790094,0.26302325387099
